timestamp,event_type,source_ip,username
2025-01-01 10:04:57,login_failed,192.168.1.10,admin
2025-01-01 10:05:55,login_failed,192.168.1.20,juan
2025-01-01 10:04:21,login_failed,192.168.1.10,admin
2025-01-01 09:50:20,login_success,10.0.0.5,bob
2025-01-01 10:02:25,login_failed,192.168.1.20,maria
2025-01-01 10:10:42,login_failed,192.168.1.10,admin
2025-01-01 09:37:00,login_failed,10.0.0.5,david
2025-01-01 10:06:03,login_failed,192.168.1.10,admin
2025-01-01 09:54:45,login_success,10.0.0.12,carol
2025-01-01 10:01:00,login_failed,192.168.1.10,admin
2025-01-01 10:09:24,login_failed,192.168.1.10,admin
2025-01-01 10:03:33,login_failed,192.168.1.10,admin
2025-01-01 10:05:18,login_failed,192.168.1.10,admin
2025-01-01 10:13:30,login_failed,192.168.1.10,admin
2025-01-01 10:03:55,login_failed,192.168.1.20,juan
2025-01-01 09:30:46,login_success,10.0.0.5,alice
2025-01-01 10:05:06,login_failed,192.168.1.10,admin
